time,open,high,low,close,tick_volume,spread,real_volume,low_time,high_time
2024-05-17 23:40:00,1.08692,1.08707,1.0869,1.08706,215,0,0,2024-05-17 23:40:00,2024-05-17 23:47:00
2024-05-17 23:50:00,1.08704,1.08707,1.08675,1.08675,393,0,0,2024-05-17 23:59:00,2024-05-17 23:53:00
2024-05-20 00:00:00,1.08666,1.08689,1.08661,1.08686,26,13,0,2024-05-20 00:02:00,2024-05-20 00:06:00
2024-05-20 00:10:00,1.08681,1.0869,1.08661,1.08667,76,5,0,2024-05-20 00:15:00,2024-05-20 00:14:00
2024-05-20 00:20:00,1.08669,1.08688,1.08638,1.08655,112,0,0,2024-05-20 00:21:00,2024-05-20 00:24:00
2024-05-20 00:30:00,1.08657,1.08676,1.08644,1.0866,90,0,0,2024-05-20 00:32:00,2024-05-20 00:33:00
2024-05-20 00:40:00,1.08661,1.08681,1.08657,1.08675,105,4,0,2024-05-20 00:43:00,2024-05-20 00:43:00
2024-05-20 00:50:00,1.08674,1.08695,1.08668,1.0869,85,6,0,2024-05-20 00:51:00,2024-05-20 00:55:00
2024-05-20 01:00:00,1.0869,1.08732,1.08681,1.08707,269,0,0,2024-05-20 01:00:00,2024-05-20 01:04:00
2024-05-20 01:10:00,1.08708,1.08722,1.08705,1.0872,133,0,0,2024-05-20 01:10:00,2024-05-20 01:19:00
2024-05-20 01:20:00,1.08722,1.08728,1.0872,1.0872,154,0,0,2024-05-20 01:20:00,2024-05-20 01:27:00
2024-05-20 01:30:00,1.0872,1.08721,1.08699,1.08708,153,0,0,2024-05-20 01:36:00,2024-05-20 01:30:00
2024-05-20 01:40:00,1.08707,1.08712,1.08704,1.08705,80,0,0,2024-05-20 01:48:00,2024-05-20 01:47:00
2024-05-20 01:50:00,1.08706,1.08714,1.08702,1.08707,93,0,0,2024-05-20 01:57:00,2024-05-20 01:54:00
2024-05-20 02:00:00,1.08707,1.08728,1.08705,1.08726,157,0,0,2024-05-20 02:01:00,2024-05-20 02:06:00
2024-05-20 02:10:00,1.08725,1.08733,1.08718,1.08732,127,0,0,2024-05-20 02:11:00,2024-05-20 02:17:00
2024-05-20 02:20:00,1.08733,1.08736,1.08724,1.08736,200,0,0,2024-05-20 02:25:00,2024-05-20 02:27:00
2024-05-20 02:30:00,1.08735,1.08743,1.08727,1.08729,269,0,0,2024-05-20 02:39:00,2024-05-20 02:31:00
2024-05-20 02:40:00,1.08729,1.08743,1.08729,1.08742,179,0,0,2024-05-20 02:40:00,2024-05-20 02:49:00
2024-05-20 02:50:00,1.08743,1.08744,1.08722,1.08724,262,0,0,2024-05-20 02:59:00,2024-05-20 02:50:00
2024-05-20 03:00:00,1.08726,1.08731,1.08699,1.08703,539,0,0,2024-05-20 03:05:00,2024-05-20 03:03:00
2024-05-20 03:10:00,1.08703,1.08711,1.08688,1.08711,295,0,0,2024-05-20 03:15:00,2024-05-20 03:19:00
2024-05-20 03:20:00,1.08712,1.08764,1.08712,1.08759,400,0,0,2024-05-20 03:20:00,2024-05-20 03:29:00
2024-05-20 03:30:00,1.0876,1.08772,1.08734,1.08743,464,0,0,2024-05-20 03:36:00,2024-05-20 03:31:00
2024-05-20 03:40:00,1.08742,1.08757,1.0874,1.08756,404,0,0,2024-05-20 03:40:00,2024-05-20 03:48:00
