time,open,high,low,close,tick_volume,spread,real_volume
2023-10-31 17:00:00,0.63368,0.63448,0.63278,0.63354,6377,0,0
2023-10-31 18:00:00,0.63355,0.6339,0.63144,0.63307,6350,0,0
2023-10-31 19:00:00,0.63308,0.6332,0.63228,0.6329,4716,0,0
2023-10-31 20:00:00,0.63291,0.63396,0.63278,0.6339,3915,0,0
2023-10-31 21:00:00,0.6339,0.63422,0.63337,0.6342,3084,0,0
2023-10-31 22:00:00,0.63417,0.63454,0.6341,0.63433,2694,0,0
2023-10-31 23:00:00,0.63431,0.63438,0.63351,0.63361,1327,0,0
2023-11-01 00:00:00,0.63351,0.63377,0.63276,0.63364,1557,14,0
2023-11-01 01:00:00,0.63366,0.63401,0.6333,0.634,1348,0,0
2023-11-01 02:00:00,0.634,0.63413,0.6335,0.63369,1399,0,0
2023-11-01 03:00:00,0.63369,0.63437,0.63244,0.63273,2333,0,0
2023-11-01 04:00:00,0.63271,0.63351,0.6318,0.63229,3496,0,0
2023-11-01 05:00:00,0.63228,0.63336,0.63191,0.63329,3026,0,0
2023-11-01 06:00:00,0.6333,0.63409,0.6332,0.63359,2458,0,0
2023-11-01 07:00:00,0.63362,0.63362,0.63285,0.63315,2017,0,0
2023-11-01 08:00:00,0.63314,0.63322,0.63283,0.63294,2460,0,0
2023-11-01 09:00:00,0.63297,0.63403,0.63295,0.6339,2322,0,0
2023-11-01 10:00:00,0.63392,0.6345,0.63318,0.63355,3092,0,0
2023-11-01 11:00:00,0.63355,0.63427,0.63343,0.63416,3410,0,0
2023-11-01 12:00:00,0.63415,0.63476,0.63316,0.63347,3125,0,0
2023-11-01 13:00:00,0.63348,0.63416,0.63332,0.63403,2893,0,0
2023-11-01 14:00:00,0.63405,0.63447,0.63372,0.6342,2727,0,0
2023-11-01 15:00:00,0.63422,0.63681,0.63411,0.63596,5777,0,0
2023-11-01 16:00:00,0.63595,0.63629,0.63445,0.63584,5804,0,0
2023-11-01 17:00:00,0.63591,0.63942,0.63591,0.63819,8064,0,0
2023-11-01 18:00:00,0.63818,0.63855,0.6362,0.63624,4838,0,0
2023-11-01 19:00:00,0.63623,0.63657,0.6355,0.63588,3820,0,0
2023-11-01 20:00:00,0.63588,0.6365,0.63551,0.63597,3275,0,0
2023-11-01 21:00:00,0.63603,0.63886,0.6354,0.63773,9698,0,0
2023-11-01 22:00:00,0.63774,0.63995,0.63772,0.63916,6842,0,0
2023-11-01 23:00:00,0.63915,0.6393,0.63833,0.63916,1549,0,0
2023-11-02 00:00:00,0.63924,0.63992,0.63851,0.63984,1409,9,0
2023-11-02 01:00:00,0.63985,0.64118,0.63973,0.64071,1111,0,0
2023-11-02 02:00:00,0.64069,0.64222,0.64059,0.64222,2033,0,0
2023-11-02 03:00:00,0.64225,0.64338,0.64211,0.64337,3567,0,0
2023-11-02 04:00:00,0.64338,0.64369,0.64282,0.64355,3749,0,0
2023-11-02 05:00:00,0.64352,0.64389,0.64291,0.64361,2859,0,0
2023-11-02 06:00:00,0.64362,0.64366,0.64294,0.64322,2055,0,0
2023-11-02 07:00:00,0.64321,0.64322,0.64225,0.64234,1891,0,0
2023-11-02 08:00:00,0.64237,0.64277,0.64215,0.6422,2753,0,0
2023-11-02 09:00:00,0.64221,0.6428,0.64202,0.64262,2340,0,0
2023-11-02 10:00:00,0.6426,0.64315,0.64211,0.64272,3451,0,0
2023-11-02 11:00:00,0.64271,0.64361,0.64171,0.64302,3890,0,0
2023-11-02 12:00:00,0.64303,0.6446,0.64282,0.64426,4019,0,0
2023-11-02 13:00:00,0.64427,0.64456,0.64346,0.64446,3120,0,0
2023-11-02 14:00:00,0.64444,0.64459,0.64354,0.64373,2877,0,0
2023-11-02 15:00:00,0.64372,0.6456,0.64359,0.6455,6252,0,0
2023-11-02 16:00:00,0.64552,0.64552,0.6431,0.64372,6690,0,0
2023-11-02 17:00:00,0.64369,0.64376,0.64176,0.64262,6098,0,0
2023-11-02 18:00:00,0.64262,0.64277,0.64135,0.64213,5887,0,0
2023-11-02 19:00:00,0.6421,0.64219,0.64127,0.64162,4570,0,0
2023-11-02 20:00:00,0.64163,0.64295,0.64154,0.6428,3302,0,0
2023-11-02 21:00:00,0.64279,0.64324,0.6426,0.64303,3100,0,0
2023-11-02 22:00:00,0.64303,0.64311,0.64269,0.64311,2676,0,0
2023-11-02 23:00:00,0.64311,0.64343,0.64272,0.64322,1596,0,0
2023-11-03 00:00:00,0.64327,0.64348,0.64246,0.64339,1105,9,0
2023-11-03 01:00:00,0.6434,0.64342,0.64298,0.64299,1056,0,0
2023-11-03 02:00:00,0.64301,0.64306,0.64272,0.64279,1055,0,0
2023-11-03 03:00:00,0.64281,0.64328,0.64196,0.64252,2126,0,0
2023-11-03 04:00:00,0.64255,0.64311,0.6422,0.64292,3435,0,0
2023-11-03 05:00:00,0.6429,0.64388,0.64281,0.64328,3287,0,0
2023-11-03 06:00:00,0.6433,0.64355,0.64276,0.64298,2067,0,0
